"sim","true_hr","method","n_patients","n_events_available","crossed","crossing_event","final_evalue","log_final_evalue","final_log_hr","final_hr"
70,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.147577218405331,-1.91340372557582,0.0828791256384699,1.08641048143805
71,1,"Simultaneous entry, time-on-study order",631,627,FALSE,NA,1.94277716913501e-05,-10.848806985076,0.0330376141368522,1.03358941608389
71,1,"Staggered entry, time-on-study order",631,627,FALSE,NA,1.94277716913501e-05,-10.848806985076,0.0330376141368522,1.03358941608389
71,1,"Staggered entry, calendar-event order",631,627,FALSE,NA,0.00184595449256366,-6.29475879512102,0.033062159452529,1.03361478617374
72,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.0364361840396136,-3.31219293107452,0.0855800764017192,1.08934878898282
72,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.0364361840396136,-3.31219293107452,0.0855800764017192,1.08934878898282
72,1,"Staggered entry, calendar-event order",631,627,FALSE,NA,0.0544529865287152,-2.9104175820951,0.0907873504024214,1.09503612150745
73,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.0232946171080698,-3.75953297050569,-0.0585079939243127,0.943170700734335
73,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.0232946171080698,-3.75953297050569,-0.0585079939243127,0.943170700734335
73,1,"Staggered entry, calendar-event order",631,625,FALSE,NA,0.0161112219601479,-4.12823923363641,-0.0657630649432888,0.936352692789475
74,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0646667232131647,-2.73850853415692,-0.0790425304563727,0.924000625441102
74,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0646667232131647,-2.73850853415692,-0.0790425304563727,0.924000625441102
74,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.153056291687802,-1.87694950572738,-0.0773438210677855,0.92557156788818
75,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.000598759174329835,-7.420651086885,0.00850036015268021,1.00853659079913
75,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.000598759174329835,-7.420651086885,0.00850036015268021,1.00853659079913
75,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.000485780000510675,-7.62975471039786,0.00517362213833739,1.00518702843108
76,1,"Simultaneous entry, time-on-study order",631,629,TRUE,383,1.0116806657713,0.0116129734128149,0.144160284125932,1.15506923295066
76,1,"Staggered entry, time-on-study order",631,629,TRUE,383,1.0116806657713,0.0116129734128149,0.144160284125932,1.15506923295066
76,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,1.44954042533519,0.371246558149137,0.142835455697855,1.15353997761859
77,1,"Simultaneous entry, time-on-study order",631,627,FALSE,NA,0.00017128152132329,-8.67220203163863,-0.00564986545227751,0.994366065021739
77,1,"Staggered entry, time-on-study order",631,627,FALSE,NA,0.00017128152132329,-8.67220203163863,-0.00564986545227751,0.994366065021739
77,1,"Staggered entry, calendar-event order",631,625,FALSE,NA,0.00110179639220674,-6.81081334738487,-0.00747323498442485,0.992554620203494
78,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.000915521701680913,-6.99601648940001,0.0244665405525939,1.02476830235244
78,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.000915521701680913,-6.99601648940001,0.0244665405525939,1.02476830235244
78,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,9.12282099981972e-05,-9.30214638855793,0.0261708668736237,1.0265163311257
79,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.102678011848281,-2.27615728576618,-0.0823616890166856,0.920938805000156
79,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.102678011848281,-2.27615728576618,-0.0823616890166856,0.920938805000156
79,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.056030162554405,-2.88186511620614,-0.0789004227974279,0.924131942337194
80,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.342005364728732,-1.07292885570124,-0.116545292702355,0.889989786021311
80,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.342005364728732,-1.07292885570124,-0.116545292702355,0.889989786021311
80,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.202609699394311,-1.59647381371177,-0.118634154990568,0.888132660235679
81,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00802720440960127,-4.82491895490201,0.0465385789265902,1.04763849505752
81,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00802720440960127,-4.82491895490201,0.0465385789265902,1.04763849505752
81,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00690017751951065,-4.97620814024456,0.046487737507031,1.04758523298322
82,1,"Simultaneous entry, time-on-study order",631,626,FALSE,NA,0.148310117099767,-1.90844981166774,-0.130273041895041,0.877855706808928
82,1,"Staggered entry, time-on-study order",631,626,FALSE,NA,0.148310117099767,-1.90844981166774,-0.130273041895041,0.877855706808928
82,1,"Staggered entry, calendar-event order",631,625,FALSE,NA,0.926637492393005,-0.0761928444902964,-0.131970058711572,0.876367234250684
83,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.0133163044481998,-4.3187660961934,0.0439895351314093,1.04497141934264
83,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.0133163044481998,-4.3187660961934,0.0439895351314093,1.04497141934264
83,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.0487002752230342,-3.02207059751256,0.0472532647295751,1.04838749503454
84,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.00859332429927499,-4.75676962142661,0.0107840947169519,1.01084245265691
84,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.00859332429927499,-4.75676962142661,0.0107840947169519,1.01084245265691
84,1,"Staggered entry, calendar-event order",631,627,FALSE,NA,0.00187320383521411,-6.28010503324394,-0.00111755548626416,0.998883068746308
85,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0131447088570515,-4.33173596961526,-0.0527287804473666,0.948637266569602
85,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0131447088570515,-4.33173596961526,-0.0527287804473666,0.948637266569602
85,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.0252736628715857,-3.67799241867638,-0.0520902661871936,0.949243178413129
86,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.000285541895675083,-8.16112179471271,0.022289631599434,1.02253990145309
86,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.000285541895675083,-8.16112179471271,0.022289631599434,1.02253990145309
86,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,2.05822242430477e-05,-10.7910827555049,0.0235682991538731,1.02384822632623
87,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0386016814853967,-3.2544594416623,-0.0518688446435912,0.949453384574175
87,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0386016814853967,-3.2544594416623,-0.0518688446435912,0.949453384574175
87,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.0282726213082449,-3.56586138754819,-0.0515063120976518,0.949797654727732
88,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,3.22582208824093e-05,-10.3417376361243,0.0123815616240507,1.01245853049508
88,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,3.22582208824093e-05,-10.3417376361243,0.0123815616240507,1.01245853049508
88,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.000112544904924867,-9.09215826107322,0.0124598414416451,1.01253778866629
89,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0552597159911465,-2.89571109900159,-0.0570564988018572,0.94454070244096
89,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0552597159911465,-2.89571109900159,-0.0570564988018572,0.94454070244096
89,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00385407124985823,-5.5586252219117,-0.0532517240578039,0.948141312461745
90,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.224532972412425,-1.49373271215027,0.105115052546606,1.11083840779154
90,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.224532972412425,-1.49373271215027,0.105115052546606,1.11083840779154
90,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.233604795082288,-1.45412450134538,0.110988488427657,1.11738204395619
91,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.000635049098254719,-7.36180824197446,0.0104218903493866,1.01047638740486
91,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.000635049098254719,-7.36180824197446,0.0104218903493866,1.01047638740486
91,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.000426799237367337,-7.75919682540018,0.00679039944800319,1.00681350648272
92,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,1.17992593440307,0.16545166905259,0.125507017381136,1.13372312469988
92,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,1.17992593440307,0.16545166905259,0.125507017381136,1.13372312469988
92,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.428456751739164,-0.847565475468209,0.122386280799943,1.13019058839627
93,1,"Simultaneous entry, time-on-study order",631,627,FALSE,NA,0.00190461590876295,-6.26347491342867,0.0102541144236949,1.0103068680146
93,1,"Staggered entry, time-on-study order",631,627,FALSE,NA,0.00190461590876295,-6.26347491342867,0.0102541144236949,1.0103068680146
93,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.00115468152332328,-6.76393071041336,0.0114460017972411,1.01151175791789
94,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0707297165201168,-2.64888947585805,-0.090941207731625,0.913071390859524
94,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0707297165201168,-2.64888947585805,-0.090941207731625,0.913071390859524
94,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0856488667310646,-2.457499285694,-0.091242283983026,0.912796528127299
95,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00250835133596205,-5.98812957991334,0.0172823603271851,1.01743256436222
95,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00250835133596205,-5.98812957991334,0.0172823603271851,1.01743256436222
95,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00121575664931842,-6.7123886393814,0.0180934525551907,1.01825813076768
96,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00215203398399937,-6.14134184498602,0.0205519142521538,1.0207645590964
96,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00215203398399937,-6.14134184498602,0.0205519142521538,1.0207645590964
96,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.000862478384569872,-7.05570047074106,0.020848713527867,1.02106756624214
97,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.00450401622059605,-5.40278578677556,-0.0442722932396429,0.956693420852567
97,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.00450401622059605,-5.40278578677556,-0.0442722932396429,0.956693420852567
97,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.0207780919229462,-3.87385612029189,-0.0404424586551899,0.960364423581998
98,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.00555512833458289,-5.19303375362223,0.0316831449118096,1.03219039870535
98,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.00555512833458289,-5.19303375362223,0.0316831449118096,1.03219039870535
98,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.00357504778964737,-5.63377673519198,0.0242310868900313,1.02452704530592
99,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.390161046909136,-0.941195684302373,-0.100414189287329,0.904462721673601
99,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.390161046909136,-0.941195684302373,-0.100414189287329,0.904462721673601
99,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0642093042951566,-2.74560715207125,-0.0967222162179611,0.907808145491559
100,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.00134581089445285,-6.61075855209283,0.0437093044315233,1.04467862729701
100,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.00134581089445285,-6.61075855209283,0.0437093044315233,1.04467862729701
100,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.00906547776588298,-4.70328173170933,0.0442810721966957,1.04527611165594
101,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,0.0064436743644861,-5.044656348078,0.0157374422695462,1.01586192798575
101,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,0.0064436743644861,-5.044656348078,0.0157374422695462,1.01586192798575
101,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.00488037727160124,-5.32253275235098,0.0123864755171975,1.01246350562034
102,1,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,3.92589849916812e-05,-10.1453302229478,0.0638803038785431,1.06596479927299
102,1,"Staggered entry, time-on-study order",631,628,FALSE,NA,3.92589849916812e-05,-10.1453302229478,0.0638803038785431,1.06596479927299
102,1,"Staggered entry, calendar-event order",631,628,FALSE,NA,0.00123829376781311,-6.69402084061294,0.0629028220253265,1.06492334710875
103,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00583453774384143,-5.14396023766004,-0.0630850272664991,0.938863641286182
103,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00583453774384143,-5.14396023766004,-0.0630850272664991,0.938863641286182
103,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0269602893401504,-3.6133902607942,-0.067877866203696,0.934374585323897
104,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0707135618700611,-2.6491179017021,-0.0716805291186272,0.930828220827449
104,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0707135618700611,-2.6491179017021,-0.0716805291186272,0.930828220827449
104,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.116288555528543,-2.15168062904126,-0.0763444821529808,0.926496989902507
105,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.0109820429027982,-4.51149380348601,0.0375025059000072,1.03821459874054
105,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.0109820429027982,-4.51149380348601,0.0375025059000072,1.03821459874054
105,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0011776682886969,-6.74421882194877,0.0374844594658921,1.03819586283824
106,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.000467185861025329,-7.66878339012453,-0.0207028718937357,0.979509961275529
106,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.000467185861025329,-7.66878339012453,-0.0207028718937357,0.979509961275529
106,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,5.38264086542518e-05,-9.82974634405302,-0.0188081910625099,0.981367579264041
107,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.123106970879925,-2.09470161961334,-0.0826610863765261,0.92066311962516
107,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.123106970879925,-2.09470161961334,-0.0826610863765261,0.92066311962516
107,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.185828533241738,-1.68293089473888,-0.0831914761653767,0.920174938782051
108,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.00526587092932889,-5.24650872840041,-0.0393984801267174,0.961367546948246
108,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.00526587092932889,-5.24650872840041,-0.0393984801267174,0.961367546948246
108,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.0136781940286608,-4.29195239095131,-0.0378234091720175,0.962882962178199
109,1,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.113549441629454,-2.17551692784069,-0.0972837246949983,0.907298546607778
109,1,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.113549441629454,-2.17551692784069,-0.0972837246949983,0.907298546607778
109,1,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.149291256570336,-1.90185613897613,-0.0998249831877236,0.904995793655286
110,1,"Simultaneous entry, time-on-study order",631,629,FALSE,NA,0.0146174104615863,-4.22554196335915,0.066720026294434,1.06899614546183
110,1,"Staggered entry, time-on-study order",631,629,FALSE,NA,0.0146174104615863,-4.22554196335915,0.066720026294434,1.06899614546183
110,1,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.0161015913601386,-4.12883716963166,0.0705274998654159,1.0730740784177
